Ensembl Gene ID,Gene Symbol,GBM64_poor,GBM76_poor,GBM80_poor,GBM85_poor,GBM108_poor,GBM115_poor,GBM12_good,GBM39_good,GBM59_good,GBM44_poor,GBM5_good,Description
ENSG00000104964,AES,182.1,277.18,249.66,143.13,201.8,176.03,36.33,42.12,87.51,35.46,126.05,amino-terminal enhancer of split [Source:HGNC Symbol;Acc:HGNC:307]
ENSG00000129911,KLF16,13.21,20.96,15.65,5.81,15.91,30.57,5.94,0.49,2.31,2.22,7.36,Kruppel like factor 16 [Source:HGNC Symbol;Acc:HGNC:16857]
ENSG00000238465,snoU13,34.64,31.54,34.65,38.3,48.01,52.26,0,13.2,28.02,0,19.19,NA
ENSG00000010072,SPRTN,4.26,7.19,9.38,7.01,7.72,5.6,1.85,4.3,4.6,1.11,6.96,SprT-like N-terminal domain [Source:HGNC Symbol;Acc:HGNC:25356]
ENSG00000090432,MUL1,12.37,32.56,26.48,22.93,20.96,26.81,2.54,2.99,25.14,10.23,24.12,mitochondrial E3 ubiquitin protein ligase 1 [Source:HGNC Symbol;Acc:HGNC:25762]
ENSG00000257384,RP11-644F5.12,4.64,0.96,0.83,2.65,3.46,2.55,0,0.89,0.26,0,0.89,NA
ENSG00000141367,CLTC,24.93,38.82,49.07,28.27,34.49,53.72,10.78,42.55,26.33,5.83,35,clathrin heavy chain [Source:HGNC Symbol;Acc:HGNC:2092]
ENSG00000038358,EDC4,23.88,51.89,52.24,43.95,66.82,45.88,10.11,7.04,16.84,8.2,53.97,enhancer of mRNA decapping 4 [Source:HGNC Symbol;Acc:HGNC:17157]
ENSG00000178913,TAF7,231.97,334.86,633.3,686.11,547.99,422.99,55.93,389.17,262.31,84.95,245.97,TATA-box binding protein associated factor 7 [Source:HGNC Symbol;Acc:HGNC:11541]
ENSG00000186575,NF2,2.74,3.64,2.93,1.68,3.58,1.74,0.47,1.01,2.68,0.68,3.66,neurofibromin 2 [Source:HGNC Symbol;Acc:HGNC:7773]
ENSG00000197921,HES5,7.74,39.99,1.32,68.6,0.61,0,3.68,0.08,0.13,0,12.59,hes family bHLH transcription factor 5 [Source:HGNC Symbol;Acc:HGNC:19764]
ENSG00000105290,APLP1,57.06,16.09,31.78,57.08,48.56,13.99,4.65,2.63,3.53,11.24,24.04,amyloid beta precursor like protein 1 [Source:HGNC Symbol;Acc:HGNC:597]
ENSG00000166848,TERF2IP,2.99,6.12,10.98,5.86,8.23,6.81,0.73,3.82,4.97,1.17,5.05,TERF2 interacting protein [Source:HGNC Symbol;Acc:HGNC:19246]
ENSG00000095321,CRAT,18.76,25.1,21.71,25.69,14.1,26.72,4.39,10.24,10.92,6.65,9.91,carnitine O-acetyltransferase [Source:HGNC Symbol;Acc:HGNC:2342]
ENSG00000213082,PPP1R14BP2,2.58,3.2,1.44,2.19,7.57,1.35,0,0.78,3.59,0,1.13,protein phosphatase 1 regulatory inhibitor subunit 14B pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:16329]
ENSG00000247903,RP11-421F16.3,5.75,9.87,10.42,6.12,9.33,8.61,2.07,8.03,7.81,6.19,10.61,NA
ENSG00000011405,PIK3C2A,2.84,6.04,2.58,4.29,4.39,3.67,0.98,1.45,2.78,0.15,4.05,phosphatidylinositol-4-phosphate 3-kinase catalytic subunit type 2 alpha [Source:HGNC Symbol;Acc:HGNC:8971]
ENSG00000183828,NUDT14,1.83,2.31,0.08,6.22,7.75,0.02,0,1.78,0.19,1.18,2.17,nudix hydrolase 14 [Source:HGNC Symbol;Acc:HGNC:20141]
ENSG00000168434,COG7,1.63,3.08,2.01,2.21,3.02,2,1.28,1.12,1.79,0.15,2.63,component of oligomeric golgi complex 7 [Source:HGNC Symbol;Acc:HGNC:18622]
ENSG00000221566,MIR1181,409.92,828.61,413.39,498.66,569.63,542.94,136.54,201.46,434.36,61.15,521.41,NA
ENSG00000197798,FAM118B,3.8,4.67,2.89,3.54,4.46,3.11,0.86,2.1,3.23,0.38,2.84,family with sequence similarity 118 member B [Source:HGNC Symbol;Acc:HGNC:26110]
ENSG00000261712,RP11-358L4.1,0.76,3.45,2.8,2.34,8.87,2.8,0,0.48,1.32,0,5.32,NA
ENSG00000230359,TPI1P2,5.06,2.52,13.48,13.81,4.84,10.23,7.35,2.68,4.77,6.59,13.4,triosephosphate isomerase 1 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:38069]
ENSG00000142166,IFNAR1,11.96,20.94,27.97,26.61,14.2,22.16,4.06,7.52,7.27,4.61,18.71,interferon alpha and beta receptor subunit 1 [Source:HGNC Symbol;Acc:HGNC:5432]
ENSG00000224272,AC114730.3,4.64,6.91,40.6,72.56,1.42,1.34,7.46,0.82,0.09,1.34,131.17,NA
ENSG00000133142,TCEAL4,43.56,40.54,51.7,42.3,32.01,38.63,7.21,36.03,89.79,7.75,29.08,transcription elongation factor A like 4 [Source:HGNC Symbol;Acc:HGNC:26121]
ENSG00000202538,RNU4-2,2.63,1.92,38.46,1.57,4.97,1.42,0,3.13,3.01,281.03,1.49,"RNA, U4 small nuclear 2 [Source:HGNC Symbol;Acc:HGNC:10193]"
ENSG00000162997,PRORSD1P,1.97,5.18,1.68,4.93,1.52,2.34,0,3.19,4.05,0,2.84,"prolyl-tRNA synthetase associated domain containing 1, pseudogene [Source:HGNC Symbol;Acc:HGNC:34379]"
ENSG00000143375,CGN,1.52,2.24,1.76,1.68,0.53,1.75,0.59,0.2,0.04,0,2.88,cingulin [Source:HGNC Symbol;Acc:HGNC:17429]
ENSG00000273211,RP13-131K19.7,12.3,7.9,6.33,15.68,9.21,15.13,0,2.43,4.63,0,4.65,NA
ENSG00000266975,CTC-425F1.2,9.81,14.37,6.74,5.48,8,12.61,5.98,2.45,5.17,1.78,11.79,FARSA antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:50479]
ENSG00000044446,PHKA2,2.08,1.55,1.7,3.87,2.42,1,0.36,0.33,2.13,0.16,2.77,phosphorylase kinase regulatory subunit alpha 2 [Source:HGNC Symbol;Acc:HGNC:8926]
ENSG00000105520,DKFZP761J1410,53.01,37.91,57.26,29.01,41.64,71.6,6.97,1.33,6.6,9.13,18.43,phospholipid phosphatase related 2 [Source:HGNC Symbol;Acc:HGNC:29566]
ENSG00000239218,RPS20P22,6.62,5.08,5.29,2.11,24.33,4.16,0,0.96,1.32,7.52,0.7,ribosomal protein S20 pseudogene 22 [Source:HGNC Symbol;Acc:HGNC:36379]
ENSG00000165792,METTL17,29.38,37.02,18.57,64.13,41.42,32.61,12.19,22.57,25.93,15.69,49.4,methyltransferase like 17 [Source:HGNC Symbol;Acc:HGNC:19280]
ENSG00000188459,WASF4P,0.61,1.71,2.14,0.97,1.09,0.87,0.81,0.33,0.47,0,1.26,"WAS protein family member 4, pseudogene [Source:HGNC Symbol;Acc:HGNC:20801]"
ENSG00000230216,HSPB1P2,0.74,1.73,1.42,0.73,1.15,0.59,20.26,3.92,1.96,0,1.31,heat shock protein family B (small) member 1 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:5252]
ENSG00000084072,PPIE,2.31,3.44,4.81,4.03,3.81,3.44,0.77,1.39,4.06,0.9,4.36,peptidylprolyl isomerase E [Source:HGNC Symbol;Acc:HGNC:9258]
ENSG00000229334,AC046143.3,2.65,3.14,3.43,2.79,2.19,3.98,0,2.99,2.04,0,1.51,NA
ENSG00000097033,SH3GLB1,9.85,35.27,45.26,15.05,15.6,17.49,3.93,9.55,21.64,6.81,10.44,SH3 domain containing GRB2 like endophilin B1 [Source:HGNC Symbol;Acc:HGNC:10833]
ENSG00000273483,RP4-671G15.2,3.72,6.94,6.5,11.55,4.03,3.43,0,3.77,7.99,0,4.44,NA
ENSG00000151353,TMEM18,11.59,15.79,11.75,28.26,28.31,17.59,3.28,12.38,12.63,4.41,19.23,transmembrane protein 18 [Source:HGNC Symbol;Acc:HGNC:25257]
ENSG00000163463,KRTCAP2,21.14,33.03,29.5,41.75,62.46,24.34,12.23,29.3,32.61,7.31,27.51,keratinocyte associated protein 2 [Source:HGNC Symbol;Acc:HGNC:28942]
ENSG00000103160,HSDL1,9.49,15.12,23.99,16.81,16.8,14.2,0.72,6.32,9.93,2.81,8.35,hydroxysteroid dehydrogenase like 1 [Source:HGNC Symbol;Acc:HGNC:16475]
ENSG00000258056,RP11-644F5.11,20.52,33.58,26.01,44.05,43.83,26.54,14,11.68,20.89,0,36.38,NA
ENSG00000147145,LPAR4,1.05,0,34.39,21.94,11.03,5.3,1.77,0,0,0,9.7,lysophosphatidic acid receptor 4 [Source:HGNC Symbol;Acc:HGNC:4478]
ENSG00000103740,ACSBG1,1.02,23.36,5.48,2.06,7.46,2.69,1.41,2.83,1.19,0.82,1.8,acyl-CoA synthetase bubblegum family member 1 [Source:HGNC Symbol;Acc:HGNC:29567]
ENSG00000163681,SLMAP,1.28,1.91,1.82,1.4,1.58,1.74,0.41,0.59,1.71,0.17,1.26,sarcolemma associated protein [Source:HGNC Symbol;Acc:HGNC:16643]
ENSG00000100395,L3MBTL2,7.18,11.43,11.09,5.39,13.47,4.02,2.76,2.18,10.25,0.76,14.28,L3MBTL2 polycomb repressive complex 1 subunit [Source:HGNC Symbol;Acc:HGNC:18594]
ENSG00000171476,HOPX,4.42,8.14,7.83,0.31,1.12,0.42,3.26,0,7.07,0.88,0,HOP homeobox [Source:HGNC Symbol;Acc:HGNC:24961]
ENSG00000207151,Y_RNA,0,0,0.66,0.87,2.75,0.79,0,2.47,1.96,0,1.23,Y RNA [Source:RFAM;Acc:RF00019]
ENSG00000265590,AP000275.65,3.9,6.69,12.67,7.79,7.47,9.37,1.16,3.8,6.03,1.48,5.59,NA
ENSG00000216819,TUBB2BP1,16.04,39.5,25.82,13.66,23.39,15.26,2.03,1.3,6.19,0,8.36,tubulin beta 2B class IIb pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:42332]
ENSG00000256018,HIST1H3G,2.74,6.95,8.8,0.09,1.65,3,0,0.94,0.8,0,0,NA
ENSG00000206612,SNORA2A,1.75,3,3.74,6.87,5.19,4.75,0,2.33,2.22,0,3.42,"small nucleolar RNA, H/ACA box 2A [Source:HGNC Symbol;Acc:HGNC:32584]"
ENSG00000252367,Y_RNA,0.37,4.46,7.03,0.49,6.92,4.84,0,0,1.64,0,1.38,Y RNA [Source:RFAM;Acc:RF00019]
ENSG00000068120,COASY,42.96,70.33,41.2,67.25,80.59,94.2,12.64,29.21,50.41,21.62,64.39,Coenzyme A synthase [Source:HGNC Symbol;Acc:HGNC:29932]
ENSG00000165898,ISCA2,10.37,31.57,14.62,26.36,11.27,27.72,9.8,25.91,33.22,0,14.24,iron-sulfur cluster assembly 2 [Source:HGNC Symbol;Acc:HGNC:19857]
ENSG00000222301,RNY5P8,15.31,21.95,13.12,24.68,22.73,11.96,0,6.96,11.01,0,26.17,NA
ENSG00000240489,SETP14,80.23,94.61,125.6,100.74,101.37,108.14,25.34,67.15,37.53,39.72,89.01,SET pseudogene 14 [Source:HGNC Symbol;Acc:HGNC:42933]
ENSG00000113205,PCDHB3,34.94,4.73,0.73,94.89,43.65,3.62,0,6.56,0.2,3.12,5.03,protocadherin beta 3 [Source:HGNC Symbol;Acc:HGNC:8688]
ENSG00000265273,PGDP1,1.82,1.5,5.54,1.41,2.19,3.5,7.68,0.28,2.35,0,4.66,phosphogluconate dehydrogenase pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:8892]
ENSG00000257964,RP11-133N21.10,1.21,2.54,0.61,1.33,4.1,0.96,0,0.28,0.67,0,0.88,NA
ENSG00000221164,SNORA11,4.74,5.28,11.32,2.42,21.88,7.2,0,5.17,14.03,0,3.61,Small nucleolar RNA SNORA11 [Source:RFAM;Acc:RF00614]
ENSG00000114923,SLC4A3,28.01,52.18,13.58,24.44,24.89,6.6,7.92,1.62,8,9.13,8.54,solute carrier family 4 member 3 [Source:HGNC Symbol;Acc:HGNC:11029]
ENSG00000264462,MIR3648,13.1,1.88,2.25,2.21,0,2.67,0,0,0,0,0.23,microRNA 3648-2 [Source:HGNC Symbol;Acc:HGNC:50843]
ENSG00000183655,KLHL25,1.35,11.89,6.08,4.47,13.02,4.38,1.7,0.78,0.74,0.55,4.35,kelch like family member 25 [Source:HGNC Symbol;Acc:HGNC:25732]
ENSG00000156508,EEF1A1,459.87,915.78,360.71,1884.15,772.02,710.18,182.78,596.48,514.28,132.32,916.58,eukaryotic translation elongation factor 1 alpha 1 [Source:HGNC Symbol;Acc:HGNC:3189]
ENSG00000265784,RP1-56K13.3,49.51,37.15,41.48,30.05,78.65,81.77,7.45,14.29,28.05,18.35,7.24,NA
ENSG00000130830,MPP1,2.55,1.79,2.07,2.18,2.08,3.2,0.78,1.2,4.42,0.12,0.96,membrane palmitoylated protein 1 [Source:HGNC Symbol;Acc:HGNC:7219]
ENSG00000267023,LRRC37A16P,6.13,8.86,14.41,8.58,7.77,20.43,2.69,4.92,2.98,1.48,6.24,"leucine rich repeat containing 37 member A16, pseudogene [Source:HGNC Symbol;Acc:HGNC:43820]"
ENSG00000183978,COA3,53.56,52.56,49.92,71.06,80.11,108.37,23.31,35.35,63.18,8.35,49.86,cytochrome c oxidase assembly factor 3 [Source:HGNC Symbol;Acc:HGNC:24990]
ENSG00000138606,SHF,4.04,2.3,2.81,10.42,5.39,2.42,1.14,0.26,0.22,0.58,1.91,Src homology 2 domain containing F [Source:HGNC Symbol;Acc:HGNC:25116]
ENSG00000237440,ZNF737,1.76,1.58,1.08,3.63,1.48,1.71,0.74,0.01,0.53,0.99,2.27,zinc finger protein 737 [Source:HGNC Symbol;Acc:HGNC:32468]
ENSG00000130724,CHMP2A,79.37,109.54,53.98,55.01,107.24,79.73,23.31,89.39,131.83,20.88,36.37,charged multivesicular body protein 2A [Source:HGNC Symbol;Acc:HGNC:30216]
ENSG00000117228,GBP1,0.02,18.27,0.34,0.88,1.29,0.6,5.51,16.96,23.24,0.76,0.08,guanylate binding protein 1 [Source:HGNC Symbol;Acc:HGNC:4182]
ENSG00000272662,RP11-190C22.8,3.14,0.8,0.8,2.1,2.22,1.27,0,0.88,0.89,0,0.25,NA
ENSG00000167645,YIF1B,13.35,20.79,16.62,17.17,16.94,17.42,6.82,12.58,27.62,2.44,19.95,"Yip1 interacting factor homolog B, membrane trafficking protein [Source:HGNC Symbol;Acc:HGNC:30511]"
ENSG00000250506,CDK3,9.39,19.5,12.76,24.29,30.25,24.9,1.09,5.81,4.18,2.92,7.73,cyclin dependent kinase 3 [Source:HGNC Symbol;Acc:HGNC:1772]
ENSG00000211519,MIR147B,0.42,1.69,0.84,2.21,4.38,3.5,0,0.79,0.62,0,4.2,NA
ENSG00000197961,ZNF121,4.13,10.21,4.52,8.02,6.37,5.61,4.57,4.33,5.19,1.02,19.87,zinc finger protein 121 [Source:HGNC Symbol;Acc:HGNC:12904]
ENSG00000254680,RP11-265D17.2,2.12,0.43,0.58,1.14,44.54,0.02,0,5.39,16.12,2.83,7.28,NA
ENSG00000267741,UBE2L4,7.55,11.8,10.89,7.52,12.98,11.91,35.75,10.93,26.65,32.02,18.64,ubiquitin conjugating enzyme E2 L4 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:12489]
ENSG00000263335,AF001548.5,1.49,2.16,3.38,1.2,1.87,3.56,0,2.99,1.69,1.57,3.49,NA
ENSG00000125755,SYMPK,6.91,19.09,10.39,12.66,12.54,12.14,3,2.14,4.46,2.17,16.54,symplekin [Source:HGNC Symbol;Acc:HGNC:22935]
ENSG00000099284,H2AFY2,5.9,0.06,12.42,4.37,3.44,6.3,0,0,0.02,0.33,0.02,H2A histone family member Y2 [Source:HGNC Symbol;Acc:HGNC:14453]
ENSG00000267984,CTD-2616J11.9,9.53,9.63,8.48,10.1,7.94,13.32,1.36,0.71,3.3,3.05,8.8,NA
ENSG00000197061,HIST1H4C,0.81,1.63,9.74,1.92,0.84,2.03,0,0.38,0.96,0,2.73,"histone cluster 1, H4c [Source:HGNC Symbol;Acc:HGNC:4787]"
ENSG00000269794,AC010642.2,0.39,1.34,0.31,0.77,2.48,0.73,0,0.42,1.09,0,1.42,NA
ENSG00000221297,AL590708.1,144.44,190.56,114.86,151.21,253.91,133.19,0,60.73,57.08,0,137.08,NA
ENSG00000106397,PLOD3,36.82,87.1,47,32.06,108.39,60.54,16.44,66.35,58.68,23.48,139.2,"procollagen-lysine,2-oxoglutarate 5-dioxygenase 3 [Source:HGNC Symbol;Acc:HGNC:9083]"
ENSG00000225976,RP11-192N10.2,17.97,15.76,23.15,20.33,43.6,20.89,16.96,21.94,32.97,0,25.63,NA
ENSG00000271997,RP11-97O12.6,1.31,2.64,3.08,1.87,9.4,2.41,0,1.52,1.78,0,3.92,NA
ENSG00000174599,TRAM1L1,11.64,0.13,3.8,21.21,8.46,0.3,0,3.93,25.49,4.91,1.33,translocation associated membrane protein 1-like 1 [Source:HGNC Symbol;Acc:HGNC:28371]
ENSG00000249249,AC010226.4,1.88,5.06,3.84,4.09,3.58,3.47,0.59,1.89,3.7,0.53,1.96,NA
ENSG00000270248,CTC-471J1.10,3.62,6.11,7.58,5.94,6.85,3.04,0,1.23,3.78,0,7.7,NA
ENSG00000129562,DAD1,12.33,20.97,14.64,24.4,13.57,25.46,9.76,26.09,28.22,0.81,23.32,defender against cell death 1 [Source:HGNC Symbol;Acc:HGNC:2664]
ENSG00000081087,OSTM1,0.81,1.6,2.02,1.82,2.9,3.98,0.44,2.48,3.12,0.2,1.4,osteopetrosis associated transmembrane protein 1 [Source:HGNC Symbol;Acc:HGNC:21652]
ENSG00000203993,C9orf37,36.29,32.05,33.59,35.16,42.77,43.02,9.28,7.8,10.03,11.08,17.65,ARRDC1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:23395]
ENSG00000167840,ZNF232,6.87,6.27,27.41,14.66,8.23,17.61,2.83,4.81,3.05,1.13,6.14,zinc finger protein 232 [Source:HGNC Symbol;Acc:HGNC:13026]
ENSG00000058668,ATP2B4,4.11,5.63,7.34,6.59,9.88,1.64,0.8,24.01,4.49,1.14,1.82,ATPase plasma membrane Ca2+ transporting 4 [Source:HGNC Symbol;Acc:HGNC:817]
ENSG00000167671,UBXN6,33.5,48.31,36.85,34.99,28.29,41.31,6.47,14.03,34.45,9.66,37.7,UBX domain protein 6 [Source:HGNC Symbol;Acc:HGNC:14928]
ENSG00000196116,TDRD7,1.15,1.96,2.03,2,0.52,1.13,0,1.58,1.08,0.12,0.84,tudor domain containing 7 [Source:HGNC Symbol;Acc:HGNC:30831]
ENSG00000104290,FZD3,1.64,16.83,3.84,4.26,2.78,4.74,2,10.4,1.24,0.87,4.68,frizzled class receptor 3 [Source:HGNC Symbol;Acc:HGNC:4041]
ENSG00000254165,RP11-503E24.2,1.74,3.92,0.61,4.44,5.59,2.84,14.25,1.66,2.09,0,5.46,NA
ENSG00000246705,H2AFJ,5.34,12.31,20.55,3.86,33.32,11.76,0,3.02,45.66,0,0.03,H2A histone family member J [Source:HGNC Symbol;Acc:HGNC:14456]
ENSG00000204241,RP11-713P17.3,3.72,1.55,0.35,1.92,1.52,0.32,0,0.05,0.65,0,1.9,NA
ENSG00000179021,C3orf38,7.59,9.01,12.44,9.51,8.84,9.07,1.46,7.38,5.57,0.78,5.31,chromosome 3 open reading frame 38 [Source:HGNC Symbol;Acc:HGNC:28384]
ENSG00000160753,RUSC1,32.77,27.77,30.51,30.68,43.53,15.82,8.12,10.65,22.52,2.91,13.47,RUN and SH3 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:17153]
ENSG00000137692,DCUN1D5,5.15,4.2,3.04,3.81,5.35,4.05,1.1,2.8,5.4,0.99,3.08,defective in cullin neddylation 1 domain containing 5 [Source:HGNC Symbol;Acc:HGNC:28409]
ENSG00000143994,ABHD1,1.27,1.83,0.99,2.82,2.47,1.07,0,0.82,1.59,0,1.49,abhydrolase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:17553]
ENSG00000263810,AC055723.1,2.93,0,3.3,0,3.81,0,0,18.83,18.43,0,0.91,NA
ENSG00000268996,AL807752.1,14.75,2.36,7.91,9.68,6.22,15.13,0,0.7,0.63,15.72,8.93,MAN1B1 antisense RNA 1 (head to head) [Source:HGNC Symbol;Acc:HGNC:48715]
ENSG00000264961,MIR4730,3.1,5.34,1.33,11.05,7.37,20.03,0,1.66,3.28,0,3.31,microRNA 4730 [Source:HGNC Symbol;Acc:HGNC:41880]
ENSG00000118513,MYB,0.54,0.18,1.07,3.88,1.08,0.67,0.44,0.08,0.07,0,5.87,"MYB proto-oncogene, transcription factor [Source:HGNC Symbol;Acc:HGNC:7545]"
ENSG00000125124,BBS2,4.21,12.12,10.89,7.38,13.14,7.57,1.76,8.44,10.69,3.89,7.64,Bardet-Biedl syndrome 2 [Source:HGNC Symbol;Acc:HGNC:967]
ENSG00000238222,MKRN4P,0.31,1.24,1.11,0.41,0.51,0.55,7.27,0.27,2.16,0,0.19,"makorin ring finger protein 4, pseudogene [Source:HGNC Symbol;Acc:HGNC:7115]"
ENSG00000255224,CTD-3065J16.9,29.89,29.62,30.17,43,43.32,69.78,4.37,17.27,18.09,3.92,48.82,NA
ENSG00000137801,THBS1,1.47,2.01,4.12,65.45,9.52,3.66,1.2,10.17,22.66,0.54,1.99,thrombospondin 1 [Source:HGNC Symbol;Acc:HGNC:11785]
ENSG00000168679,SLC16A4,0.37,3.75,2.47,0.82,1.73,2.31,1.37,4.57,5.72,1.4,0.17,solute carrier family 16 member 4 [Source:HGNC Symbol;Acc:HGNC:10925]
ENSG00000185022,MAFF,2.57,3.41,2.89,1.47,3.93,1.66,0,0.4,1.14,0.68,1.99,MAF bZIP transcription factor F [Source:HGNC Symbol;Acc:HGNC:6780]
ENSG00000265677,AL137229.1,1,2.68,0.67,1.75,2.08,0.79,0,0.31,0.74,0,0.42,NA
ENSG00000226232,RP11-419C5.2,2.06,2.84,1.27,3.75,2.62,1.05,0.28,1.4,1.89,0.5,2.9,NA
ENSG00000105197,TIMM50,24.43,41.5,25.06,61.02,34.09,30.09,13.65,21.4,25.56,6.3,48.25,translocase of inner mitochondrial membrane 50 [Source:HGNC Symbol;Acc:HGNC:23656]
ENSG00000092010,PSME1,36.12,75.53,2.99,27.6,18.56,44.29,21.65,61.88,98.35,19.39,11.8,proteasome activator subunit 1 [Source:HGNC Symbol;Acc:HGNC:9568]
ENSG00000232218,RP1-149A16.16,4.19,5.04,7.88,2.42,9.4,5.18,0,0.47,1.74,0,9.4,NA
ENSG00000133878,DUSP26,11.67,4.57,31.52,37.47,7.11,26.44,0,0,0.02,0,7.91,dual specificity phosphatase 26 (putative) [Source:HGNC Symbol;Acc:HGNC:28161]
ENSG00000118046,STK11,8.29,19.04,9.67,10.11,12.89,9.26,3.97,0.65,3.44,2.54,13.56,serine/threonine kinase 11 [Source:HGNC Symbol;Acc:HGNC:11389]
ENSG00000188512,RP1-273G13.2,5.91,10.81,10.98,10.25,9.66,7.66,0,6.12,8.29,0,7.5,NA
ENSG00000231799,RP13-93L13.2,0.11,1.02,1.74,1.88,0.82,1.2,0,0.71,0.71,0,0.53,NA
ENSG00000149115,TNKS1BP1,23.02,35.13,9.44,8.75,24.05,10.89,5.46,3.01,9.22,3.72,4.76,tankyrase 1 binding protein 1 [Source:HGNC Symbol;Acc:HGNC:19081]
ENSG00000268120,CTD-3193O13.11,141.61,25.44,91.95,97.93,24.73,51.21,0,0.09,0.1,0,31.83,NA
ENSG00000132471,WBP2,40.74,55.23,46.51,41.28,43.76,99.49,8.7,29,16.97,11,37.9,WW domain binding protein 2 [Source:HGNC Symbol;Acc:HGNC:12738]
ENSG00000241217,RN7SL809P,0.8,0.92,0.57,1.65,2.37,1.63,0,2.03,3.47,0,1,"RNA, 7SL, cytoplasmic 809, pseudogene [Source:HGNC Symbol;Acc:HGNC:46825]"
ENSG00000213553,RPLP0P6,488.28,476.47,456.63,399.15,324.32,537.03,60.71,286.58,441.34,63.44,497.53,ribosomal protein lateral stalk subunit P0 pseudogene 6 [Source:HGNC Symbol;Acc:HGNC:36404]
ENSG00000104356,POP1,1.78,2.07,2.19,1.94,2.16,2.52,0.52,1.13,1.07,0.23,3.14,"POP1 homolog, ribonuclease P/MRP subunit [Source:HGNC Symbol;Acc:HGNC:30129]"
ENSG00000139436,GIT2,3.77,8.5,8.88,4.72,10.07,6.19,1.83,3.61,8.77,0.82,7.01,GIT ArfGAP 2 [Source:HGNC Symbol;Acc:HGNC:4273]
ENSG00000261079,RP11-252A24.3,1.42,2.6,2.24,3.21,6.01,1.85,0,0.51,1.24,6.28,3.27,NA
ENSG00000233648,AC010095.6,1.17,0.94,0.47,0,0,1.67,0,1.97,2.6,0,0.87,NA
ENSG00000266479,CTD-2515C13.1,1.38,0,2.07,0.72,1.15,0.98,0,0.9,0.1,0,1.38,NA
ENSG00000257607,RP11-449P15.1,0.5,1.54,0.26,2.54,1.65,1.01,0,1.12,1.29,0,1.54,NA
ENSG00000258839,MC1R,5.12,5.1,8.78,38.08,6.25,8.15,0,2.86,3.23,3.91,5.49,melanocortin 1 receptor [Source:HGNC Symbol;Acc:HGNC:6929]
ENSG00000120093,HOXB3,3.26,3.19,5.17,1.51,38.52,0.03,2.86,1.21,7.01,4.24,0.03,homeobox B3 [Source:HGNC Symbol;Acc:HGNC:5114]
ENSG00000249602,RP11-98D18.3,2.75,3.4,3.78,3.57,2.92,3.99,1.81,1.66,1.94,0,4.27,NA
ENSG00000232926,AC000078.5,1.09,3.37,0.3,2.33,3.08,2.41,0,0.14,1.06,14.53,3.57,NA
ENSG00000125148,MT2A,59.47,905.89,126.32,68.07,219.69,302.94,89.4,397.31,869.99,407.99,117.51,metallothionein 2A [Source:HGNC Symbol;Acc:HGNC:7406]
ENSG00000252714,RNA5SP392,12.03,70.61,34.29,15.39,68.76,14.66,0,147.39,58.11,0,4.87,"RNA, 5S ribosomal pseudogene 392 [Source:HGNC Symbol;Acc:HGNC:43292]"
ENSG00000068878,PSME4,3.28,4.78,4.98,5.16,5.61,3.29,0.83,3.62,3.5,0.7,4.96,proteasome activator subunit 4 [Source:HGNC Symbol;Acc:HGNC:20635]
ENSG00000058729,RIOK2,4.74,8.52,9.72,8.63,6.71,6.59,1.48,4.19,8.22,0.88,3.86,RIO kinase 2 [Source:HGNC Symbol;Acc:HGNC:18999]
ENSG00000225339,RP11-513I15.6,147.46,159.91,141.04,204.82,162.33,170.18,36.66,61.3,61.35,23.05,124.03,NA
ENSG00000148925,BTBD10,3.78,3.35,3.08,2.03,2.93,2.55,0.95,1.83,3.92,0.72,2.55,BTB domain containing 10 [Source:HGNC Symbol;Acc:HGNC:21445]
ENSG00000260219,RP11-347C12.10,3.75,3.23,14.07,8.33,5.28,7.59,0,1.13,1.4,0,5.02,NA
ENSG00000169499,PLEKHA2,7.56,14.65,5.24,3.65,7.6,4.48,1.22,6.44,3.97,0.55,1.49,pleckstrin homology domain containing A2 [Source:HGNC Symbol;Acc:HGNC:14336]
ENSG00000101391,CDK5RAP1,3.31,2.7,2.66,4.28,4.61,3.35,0.91,2.1,2.96,0.12,5.21,CDK5 regulatory subunit associated protein 1 [Source:HGNC Symbol;Acc:HGNC:15880]
ENSG00000232748,ZNF668,32.52,39.77,34.85,41.56,44.38,38.17,0,5.82,32.78,0,33.05,NA
ENSG00000102921,N4BP1,1.13,3.37,3.09,3.18,4.11,1.9,1.49,1.2,2.12,0.49,4.16,NEDD4 binding protein 1 [Source:HGNC Symbol;Acc:HGNC:29850]
ENSG00000271180,RP11-665C16.8,0.51,1.47,1.54,1.44,0.15,1.22,0,0.96,0,0,0.91,NA
ENSG00000165244,ZNF367,6.2,11.97,5.7,10.42,4.48,9.06,2.22,3.02,2.35,1.07,8.18,zinc finger protein 367 [Source:HGNC Symbol;Acc:HGNC:18320]
